chromosome,start,end,y
7,99767229,99774995,1.0819
7,99775186,99798282,0.19368
7,99798283,99815863,0.352811
7,99815864,99819111,0.39493075
7,99819112,99819113,0.462014333333333
7,99819114,99869855,0.4323765
7,99905325,99919819,0.144081
7,99933737,99965152,18.5249
7,99965153,99965356,9.3558045
7,99965357,99997719,0.186709
7,99998449,100026412,2.66774
7,100026413,100026615,9.93417
7,100026616,100031741,17.2006
7,100032905,100034188,2.38327
7,100054238,100060981,0.139219
7,100060982,100061894,3.2936645
7,100061895,100076902,6.44811
7,100081550,100092422,0.439593
7,100136834,100165842,1.86276
7,100169855,100171270,4.269855
7,100171271,100181604,7.24382
7,100181605,100183776,3.733442
7,100183777,100198740,0.223064
7,100199800,100205798,4.00502
7,100209725,100213007,3.28828
7,100218039,100240402,1.68802
7,100240720,100254084,0
7,100271154,100276797,22.9119
7,100277130,100287071,9.08553
7,100303676,100305118,15.9119
7,100318423,100321323,0.0322079
7,100400187,100424441,24.0488
7,100424442,100425121,16.55258
7,100425122,100464631,9.05636
7,100464760,100471076,27.0625
7,100472733,100486285,44.8103
7,100486346,100487339,0.215475
7,100487615,100494594,0.19753
7,100547187,100547256,0.395131
7,100547257,100550424,0.395131
7,100550425,100611118,0.395131
7,100612904,100662230,0.0146848
7,100663353,100702020,0.0036791
7,100728720,100735017,6.97708
7,100770370,100782547,23.4862
7,100797678,100804877,11.8239
7,100805790,100808874,1.04556
7,100813774,100823557,0.0022132
7,100838288,100844302,0.0115879
7,100849258,100860948,42.8365
7,100860949,100861701,24.325045
7,100861702,100867471,5.81359
7,100875373,100882101,2.77426
7,100882739,100895597,9.27368
7,100956975,100965104,5.45482
7,101256605,101272576,0.0084909
7,101458959,101927249,4.53473
7,101928405,101962178,0.647528
7,102004319,102067123,5.0644
7,102073553,102096684,2.43476
7,102096685,102097268,3.290205
7,102097269,102105323,4.14565
7,102105376,102113564,6.13589
7,102113565,102113615,10.295145
7,102113616,102119354,14.4544
7,102122892,102158228,0.211782
7,102178365,102191678,1.95852
7,102191679,102202755,1.076029
7,102202756,102213103,1.95852
7,102220093,102257204,0.250687
7,102277472,102277473,11.402
7,102277474,102277495,6.010585
7,102277496,102283238,4.21344666666667
7,102283239,102290771,0.61917
7,102290772,102301847,0.659251666666667
7,102301848,102312076,0.61917
7,102312077,102312088,0.61917
7,102389418,102449672,0.78923
7,102453308,102553437,0.130586
7,102553438,102585396,0.09800645
7,102585397,102715286,0.130586
7,102715328,102740205,5.66053
7,102740223,102790007,1.86762
7,102937869,102952920,9.47433
7,102952921,102969958,8.75381
7,102969959,102984700,8.03329
7,102984701,102985320,15.881145
7,102985321,102993176,23.729
7,102993177,103009842,11.87364005
7,103009843,103086624,0.0182801
7,103112231,103629963,0.0123557
7,103766788,103848495,4.25484
7,103969104,104549001,0.0026296
7,104654626,104751150,5.01006
7,104751151,104754808,4.740155
7,104754809,105039755,4.47025
7,105080108,105162714,10.8876
7,105172532,105205566,6.22961
7,105205567,105208124,3.13026945
7,105208125,105241322,0.0309289
7,105245514,105517050,0.892472
7,105517242,105676877,0.179495
7,105730949,105753022,30.0271
7,105888731,105926772,12.4306
7,106297211,106301442,2.88023
7,106505723,106547590,0.005779
7,106685094,106802256,1.08331
7,106809406,106841999,4.32214
7,106842000,106842974,3.913085
7,106842975,107110462,3.50403
7,107110463,107116098,1.7577881
7,107116099,107203928,3.50403
7,107203929,107204959,2.468265
7,107204960,107218906,1.4325
7,107220422,107269615,4.13725
7,107301080,107358254,0.268482
7,107384142,107402112,4.44757
7,107405912,107443670,0.0059371
7,107531415,107564243,10.583
7,107564244,107572175,30.0103
7,107572176,107643700,49.4376
7,107663993,107770801,0.0438753
7,107788068,108097161,0.0961727
7,108110866,108194986,3.37635
7,108194987,108210011,3.60792
7,108210012,108210110,3.49845
7,108210111,108210194,3.5595
7,108210195,108215294,3.27951
7,108524032,108524644,0
7,108540389,108540655,0
7,110303110,110731061,0.860756
7,110731062,110765510,0.44917075
7,110765511,111202573,0.860756
7,111366166,111846466,0.337668
7,111846643,111983151,1.81857
7,112063023,112120907,7.74352
7,112120908,112121072,4.2693385
7,112121073,112131117,0.795157
7,112402437,112430647,4.60887
7,112459202,112579971,1.19669
7,112718386,112727833,0.0069502
7,112756773,112758668,7.75394
7,113091127,113091457,0
7,113516832,113715975,0
7,113726382,114333827,0.0105625
7,114562209,114659256,2.45665
7,115575202,115799950,0.0208136
7,115850547,115898837,0.120995
7,115927434,116148595,17.7245
7,116164839,116201233,99.0839
7,116312444,116438440,33.6184
7,116451124,116562103,8.45154
7,116593292,116593952,2.97385
7,116593953,116605899,1.5166408
7,116605900,116607526,1.01109386666667
7,116607527,116738860,1.5166408
7,116738861,116870157,2.97385
7,116916685,116963343,0.0058942
7,117003276,117068177,0.0044645
7,117105838,117350704,0.0181149
7,117350705,117356025,0.01292125
7,117356026,117514193,0.0077276
7,117824086,117832878,6.15852
7,117854727,117882785,0.0110546
7,119913722,120390385,0.0319318
7,120427376,120498456,3.15101
7,120590803,120617270,2.78631
7,120628731,120937498,0.0322946
7,120965421,120981158,0.236448
7,120988905,121036418,46.8361
7,121513143,121702090,0.0093123
7,121715701,121784334,0.0588737
7,121941448,121950745,0.0042815
7,121958481,122337765,2.17279
7,122337766,122339210,1.1012173
7,122339211,122341717,2.17279
7,122341718,122343021,1.1323851
7,122343022,122526813,2.17279
7,122634759,122635754,0
7,122753585,122840040,0
7,123092454,123175131,0.0584965
7,123177051,123198309,4.833
7,123207064,123277951,0
7,123295861,123304344,0.0125482
7,123321989,123389121,10.0161
7,123469037,123517532,0.51813
7,123565286,123611468,0
7,123670973,123673523,0.0069203
7,124386051,124405681,1.90857
7,124462440,124570037,6.4921
7,126078652,126893348,0.0172969
7,126986844,127071978,2.61027
7,127220672,127228398,4.68874
7,127228399,127231462,17.46262
7,127231463,127231759,11.6571653666667
7,127231760,127233665,2.36749805
7,127233666,127242198,0.0462561
7,127250346,127255982,0.0068538
7,127292234,127667123,29.1737
7,127667124,127672160,14.5921568
7,127672161,127732661,29.1737
7,127881337,127897681,0
7,127937738,127983962,3.26768
7,127990379,128001739,0.423363
7,128032331,128050306,11.5555
7,128095903,128098472,3.19515
7,128116783,128146656,3.96743
7,128312342,128326929,0.539594
7,128349115,128371797,0.0467765
7,128379346,128411861,72.9816
7,128412545,128415844,0.312675
7,128430811,128462186,0.562284
7,128470431,128499328,0.256399
7,128502880,128505898,21.0436
7,128577666,128590089,0.557423
7,128594948,128695198,11.5886
7,128784712,128808671,1.0779
7,128828713,128853386,0.513764
7,128864864,129070052,1.92997
7,129074274,129128240,2.43792
7,129142320,129152773,0.836035
7,129251555,129396922,5.17496
7,129470572,129592789,22.8208
7,129658126,129691291,3.78803
7,129710350,129775560,5.82452
7,129804555,129847610,7.29689
7,129847700,129856683,0
7,129906667,129929638,0.116403
7,129932974,129964020,4.91203
7,129984630,130008571,0.0188707
7,130020180,130027955,0
7,130033612,130082274,1.26339
7,130126012,130146088,6.49434
7,130146089,130146133,6.372345
7,130146134,130353487,6.25035
7,130353488,130353598,3.125175
7,130353599,130372268,0
7,130417401,130418888,0.097879
7,130794855,131181395,3.1721
7,131185021,131242976,11.0286
7,131808091,132333447,0.212684
7,132333553,132413528,0.0035083
7,132469629,132766848,12.0412
7,132937829,133751342,3.46082
7,133812052,133949343,0.0949285
7,133974084,134001803,1.89363
7,134127102,134144036,0.592808
7,134212344,134226160,0.648442
7,134233888,134264627,0.0406274
7,134331560,134364565,5.38872
7,134429003,134655479,14.7756
7,134671259,134777114,0.130176
7,134777115,134832715,2.642693
7,134832716,134832823,5.15521
7,134832824,134850967,6.19081
7,134850968,134855547,5.15521
7,134868590,134896316,3.82097
7,134916731,134943244,0
7,135046547,135194875,2.52282
7,135242667,135333505,20.1891
7,135347244,135365984,6.81382
7,135365985,135378166,3.4248332
7,135378167,135413095,0.0358464
7,135413096,135414006,0.02809815
7,135414007,135433594,0.0203499
7,135611509,135662101,31.139
7,136553416,136705002,0
7,136912088,137028611,0.0100027
7,137065783,137531838,0.0157085
7,137559725,137686813,14.1397
7,137687070,137802732,0.0659748
7,138145079,138274738,5.62824
7,138279030,138386097,0.220411
7,138391040,138482694,0.195984
7,138482695,138484305,0.10652515
7,138484306,138516125,0.0170663
7,138516126,138522846,0.93418815
7,138522847,138666064,1.85131
7,138710452,138720775,3.76316
7,138728266,138794465,10.7624
7,138818490,138876732,3.37448
7,138915102,138992982,2.30654
7,139024203,139025104,3.51283
7,139025105,139031065,14.019715
7,139031066,139108198,24.5266
7,139137436,139168458,6.71111
7,139208602,139229730,0
7,139246316,139476849,5.53159
7,139476850,139477577,2.9182735
7,139477578,139720125,0.304957
7,139723544,139763521,10.5956
7,139784546,139876835,0.672321
7,139993493,140103842,6.7668
7,140103843,140104233,3.4841915
7,140104234,140126050,0.201583
7,140152840,140179369,15.2599
7,140218220,140372952,2.06685
7,140372953,140373793,4.97361
7,140373794,140390576,7.88037
7,140390577,140396061,8.464755
7,140396062,140419126,9.04914
7,140419127,140422590,6.119285
7,140422591,140624564,3.18943
7,140705854,140715028,12.2571
7,140774032,141180180,1.83794
7,141250989,141355044,8.30254
7,141356528,141401953,16.1946
7,141408153,141431071,0.0469625
7,141438121,141463896,37.5415
7,141463897,141464997,18.871908
7,141464998,141478241,37.5415
7,141478242,141479235,19.050868
7,141479236,141487722,37.5415
7,141490017,141491166,1.60916
7,141536086,141541287,0.0388892
7,141607613,141618616,0.187141
7,141618617,141619709,0.105328
7,141619710,141627156,0.187141
7,141627157,141646807,0.1014739
7,141646808,141672430,0.187141
7,141672431,141673573,0.0935705
7,141673574,141806547,0.187141
7,141811549,141922124,3.80387
7,141951963,141957878,0
7,142374104,142375550,0.0414451
7,142457319,142460923,0
7,142552792,142568847,2.60689
7,142568956,142583507,2.19218
7,142605267,142630905,0.0046486
7,142636440,142637955,0.018564
7,142638201,142659768,0.0445394
7,142723245,142724282,0
7,142749417,142750444,0
7,142829170,142836839,0
7,142880512,142881528,0
7,142919130,142920162,0
7,142941186,142967947,13.0316
7,142977050,142985141,1.12857
7,142985308,143004789,15.4771
7,143013219,143049176,0.0647859
7,143050493,143059863,0.0272887
7,143078173,143087381,34.3278
7,143087382,143088204,19.397215
7,143088205,143105985,4.46663
7,143140546,143141502,0
7,143174966,143175889,0.009272
7,143268894,143271480,0
7,143318043,143427502,0.0715487
7,143452182,143454789,0.003285
7,143548468,143599291,4.47373
7,143632259,143633372,0
7,143657027,143658108,0
7,143701022,143702068,0
7,143747461,143748473,0
7,143771275,143772288,0.016898
7,143792141,143793186,0
7,143806607,143807657,0
7,143826151,143827162,0
7,143883176,143929003,0.174087
7,143929004,143929936,0.0935437
7,143929937,143955699,0.174087
7,143955700,143956815,0.6052285
7,143956816,143963793,0.174087
7,143963794,143966381,0.1482855
7,143966382,143991230,0.174087
7,144015218,144016150,0.0130004
7,144052381,144077725,2.25168
7,144094333,144107320,0
7,144149034,144533488,1.00887
7,145813453,148118090,0.0241028
7,148287657,148312952,0
7,148395006,148498128,13.6893
7,148504475,148581413,20.6027
7,148700154,148725733,88.5409
7,148766735,148787874,2.25744
7,148799876,148823438,1.99218
7,148823508,148880116,3.33232
7,148892577,148923339,4.96401
7,148936742,148952700,5.34446
7,148959262,148994393,6.10711
7,149128454,149158214,4.93686
7,149169885,149194908,1.52029
7,149411872,149431664,1.53181
7,149461271,149470568,1.52607
7,149535456,149564568,2.56648
7,149570057,149577784,2.45425
7,149941005,150019727,0.548714
7,150019728,150020814,5.570007
7,150020815,150026937,10.5913
7,150026938,150029808,7.63666
7,150029809,150035239,10.5913
7,150035408,150038763,0.522767
7,150065278,150065878,23.1539
7,150065879,150071133,11.8171245
7,150071134,150109558,0.480349
7,150147718,150176480,0.0122858
7,150211918,150218161,0
7,150264365,150271041,0.0039102
7,150322463,150329473,0
7,150382785,150390729,0.154551
7,150413645,150419340,0
7,150419341,150421372,0.0015871
7,150421373,150447121,0.0031742
7,150488373,150497490,0.0695397
7,150497491,150498448,0.06264005
7,150498449,150502208,0.0557404
7,150521715,150558592,0.0179232
7,150642049,150675403,0.184933
7,150688083,150709296,0.919888
7,150709297,150711676,0.8017915
7,150711677,150721586,0.683695
7,150725510,150744869,5.06964
7,150745379,150749843,3.16976
7,150750899,150754296,10.8907
7,150754297,150755617,15.16145
7,150755618,150773614,19.4322
7,150773711,150777953,12.5904
7,150778167,150780633,6.83247
7,150782918,150841523,4.60104
7,150845676,150871832,0.00584
7,150872785,150884919,0
7,150904923,150924316,14.6711
7,150929575,150935849,10.173
7,150935850,150935908,5.4946405
7,150935909,150974982,0.816281
7,151038785,151072994,7.45796
7,151072995,151075535,3.7614417
7,151075536,151107813,0.0649234
7,151125921,151137899,0.0063088
7,151163098,151217206,21.6059
7,151253197,151574210,2.62337
7,151653464,151717019,0
7,151722759,151819425,2.01298
7,151832010,152133090,2.31452
7,152341864,152373250,7.10381
7,152456834,152552463,2.05722
7,153584182,154685995,0.0032334
7,154720208,154735396,1.07387
7,154735397,154741618,2.199805
7,154741619,154794794,3.32574
7,154858777,154862033,0
7,154862034,154863267,0
7,154863268,154877459,0
7,154988273,154990165,0.0460607
7,155089486,155101945,9.1223
7,155149680,155160629,0
7,155174771,155189051,0
7,155250824,155257526,0.0075705
7,155266901,155326557,0
7,155403925,155437144,0.773754
7,155437145,155437899,2.717897
7,155437900,155574179,4.66204
7,155592680,155604967,0.0034011
7,155755326,155759037,0.0472958
7,156431057,156432974,2.2383
7,156432975,156433348,1.3155485
7,156433349,156461645,0.392797
7,156461646,156469824,1.9685635
7,156469825,156685924,3.54433
7,156742417,156765876,4.18617
7,156786745,156803345,0.189318
7,156902674,156903764,0
7,156931607,157062066,17.5715
7,157128075,157210133,23.8949
7,157318477,157320019,0
7,157331750,157406714,0.0188255
7,157406715,157411457,0.00941275
7,157411458,158380480,0.0188255
7,158424003,158497520,15.5457
7,158523686,158622944,17.4558
7,158649269,158749438,3.47515
7,158820866,158937649,0.0347938
8,22601,29775,0.0088141
8,116049,117043,0
8,142091,150563,0
8,182137,197342,1.07769
8,356428,421225,1.42957
8,439803,495781,0.168872
8,564746,688106,2.05172
8,1449532,1656642,0.0016389
8,1703944,1734738,2.8915
8,1772142,1906807,6.95895
8,1922044,1955102,0.0306431
8,1993155,2113475,0.0074477
8,2792875,4852494,0.0019
8,6264113,6357171,2.88537
8,6357172,6420930,1.4509891
8,6420931,6501144,2.88537
8,6565878,6617184,10.0937
8,6728097,6735544,4.21195
8,6782215,6783598,0
8,6793344,6795860,0
8,6835171,6837602,0
8,6854288,6873390,0
8,6873391,6875778,0
8,6875779,6875823,0
8,6912831,6914256,0
8,7213039,7243080,0
8,7272382,7274385,0
8,7286410,7287870,0
8,7300206,7321196,0
8,7327830,7332604,0
8,7340026,7343922,0
8,7345191,7347115,0
8,7353368,7366833,0
8,7397150,7399972,0
8,7636113,7638935,0
8,7669242,7673238,0
8,7679488,7681411,0
8,7682694,7686575,0
8,7693993,7698764,0
8,7705398,7726389,0
8,7738726,7740186,0
8,7752151,7754233,0
8,7783859,7812271,0
8,8046158,8046331,0
8,8175258,8244008,8.30985
8,8559448,8561616,1.9504
8,8640864,8751155,6.46997
8,8859657,8974256,4.75006
8,8993765,9009084,6.08431
8,9009252,9025646,0.311393
8,9413424,9639856,2.6852
8,9911778,10286401,0.705648
8,10383056,10411676,0.0054656
8,10463859,10530146,0.0482338
8,10530147,10558103,0.0241169
8,10558104,10569697,0.0482338
8,10581278,10582908,0.450209
8,10582909,10622472,0.450209
8,10622473,10697357,1.22826266666667
8,10697358,10697394,2.78437
8,10753555,10983979,0.0888143
8,10983980,10987745,0.07782705
8,10987746,11058875,0.0888143
8,11141925,11185646,1.98369
8,11188397,11189717,0.0064855
8,11225911,11278971,0.0173193
8,11278972,11296167,0.08525965
8,11296168,11332224,0.1532
8,11351510,11422113,0.0052192
8,11534468,11617511,0.0085652
8,11618896,11620309,0
8,11627148,11644855,3.09855
8,11653082,11655436,17.6806
8,11655437,11660077,9.0564475
8,11660078,11696818,17.6806
8,11700033,11726957,133.798
8,11831446,11832108,0
8,11839830,11842099,0
8,11850692,11853821,0.00809
8,11870545,11873043,0.060475
8,11921898,11929256,0
8,11961898,11973025,0
8,11994677,11996586,0.008971
8,12039605,12051642,0.572114
8,12168471,12175825,0
8,12282913,12293915,0.193439
8,12579403,12613582,0.983474
8,12803151,12889012,0.0076956
8,12940870,13373167,0.802587
8,13424352,13425796,0.77076
8,13947373,15095848,0
8,15274724,15624158,11.6957
8,15965387,16424999,0
8,16849678,16859690,0.0050754
8,16884747,16980153,0.576096
8,17013538,17082308,3.82339
8,17086737,17104079,11.375
8,17104080,17104387,7.480905
8,17104388,17155538,3.58681
8,17155539,17159936,1.9624845
8,17159937,17271037,0.338159
8,17354597,17428082,0.0932052
8,17433942,17501303,1.02872
8,17501304,17501580,2.63058
8,17501581,17658426,4.23244
8,17721889,17767874,0.224313
8,17780349,17885478,10.3801
8,17913934,17942494,19.2904
8,18027986,18081198,1.37703
8,18248755,18258728,0.0777667
8,18384811,18942240,1.58863
8,19171128,19253729,9.3209
8,19261672,19615540,4.95028
8,19674651,19709594,16.5434
8,19759228,19824769,0.0161762
8,20002366,20040717,0.0070262
8,20054878,20084330,9.1016
8,20103676,20161474,0.0195189
8,21547915,21669869,0.0014949
8,21766384,21771371,0.017701
8,21777180,21864096,12.5969
8,21881636,21894408,0.841268
8,21899909,21906320,0.160246
8,21906506,21940038,0.790455
8,21946670,21962409,6.8043
8,21964383,21966932,1.00878
8,21971928,21990897,10.4522
8,21995533,21999464,13.9885
8,22004338,22014425,0.0206565
8,22014426,22014597,0.0117105
8,22014598,22021992,0.0027645
8,22022249,22069839,16.2121
8,22077222,22089854,0.12927
8,22102617,22112113,5.86643
8,22132810,22215076,0.0214527
8,22224762,22291642,20.1753
8,22298332,22398652,2.16406
8,22402499,22433301,5.86899
8,22435792,22455538,2.29542
8,22457114,22461663,1.17003
8,22462145,22477930,12.8799
8,22477931,22479027,8.58723
8,22479028,22526661,4.29456
8,22545172,22550815,0.30317
8,22570769,22844929,0
8,22844930,22857513,2.308935
8,22857514,22877645,4.61787
8,22877646,22877712,11.883835
8,22877713,22926692,19.1498
8,22941868,22974950,1.34307
8,22993101,23021543,8.86272
8,23047965,23082639,10.4405
8,23101150,23119512,10.2275
8,23127633,23153792,5.16318
8,23154702,23243295,15.2064
8,23243296,23282841,11.02075
8,23282842,23315208,6.8351
8,23386318,23412286,15.8228
8,23412287,23420651,7.9114
8,23420652,23432976,15.8228
8,23536206,23540440,1.66841
8,23559964,23564111,0.0189123
8,23699428,23712320,4.23306
8,24151553,24216531,0.110492
8,24241798,24263526,0
8,24298443,24384483,0
8,24770525,24776607,0.0320752
8,25042238,25275598,8.72491
8,25276776,25282170,1.30308
8,25285366,25315992,9.93692
8,25316513,25365436,9.00794
8,25699246,25902913,0
8,26149007,26230196,9.21253
8,26240414,26362201,12.4456
8,26362202,26363152,6.777205
8,26363153,26371608,1.10881
8,26371791,26515694,3.71571
8,26605667,26724790,0.004395
8,26943694,26944766,0
8,27092840,27115937,0.0256421
8,27142404,27168836,5.07069
8,27168999,27316903,3.46626
8,27317279,27337400,0.0131805
8,27348296,27403081,1.92115
8,27454434,27472548,13.7919
8,27491385,27534293,6.00837
8,27590835,27629465,7.74724
8,27629466,27630170,6.55419
8,27630171,27667136,5.36114
8,27667137,27670157,13.56477
8,27670158,27695612,21.7684
8,27727399,27850244,0.0641745
8,27879481,27941388,0.0473807
8,27947190,28048673,5.44237
8,28174503,28200872,0
8,28203102,28205803,5.48907
8,28205804,28260218,3.726705
8,28260219,28347835,1.96434
8,28351729,28431775,1.08693
8,28457986,28613116,9.72951
8,28625178,28747759,3.23755
8,28747911,28922281,1.44352
8,28924796,29120641,2.17689
8,29190581,29208185,2.93722
8,29920528,29940723,33.4977
8,29952914,29989339,7.31156
8,29989340,30002202,3.7566565
8,30002203,30013812,7.31156
8,30013813,30034724,8.25304
8,30034725,30041156,9.19452
8,30241944,30429778,0.881006
8,30435835,30496116,6.07139
8,30496117,30503581,3.0451616
8,30503582,30515768,6.07139
8,30535583,30585443,10.1021
8,30631973,30671830,17.295
8,30689060,30748122,0.0514199
8,30853321,30891231,0.0113685
8,30891317,31031285,5.52171
8,31496902,32622548,1.8028
8,33228342,33330903,1.29852
8,33330904,33330940,1.74976
8,33330941,33342267,2.201
8,33342268,33358778,4.07974
8,33358779,33371119,2.201
8,33405273,33424643,1.39425
8,33448856,33457624,0.0041873
8,35092975,35654068,0.0094181
8,36641842,36793646,0.0043171
8,37553269,37557537,6.73967
8,37592279,37594116,0.0544531
8,37594117,37594944,3.84571155
8,37594945,37616619,7.63697
8,37620111,37637283,15.0772
8,37641709,37700785,0.793326
8,37700786,37702414,4.801508
8,37702415,37707422,8.80969
8,37716136,37756985,16.3536
8,37791799,37797647,0
8,37820516,37824483,0
8,37887859,37917883,29.9656
8,37962760,38001166,12.1973
8,38001167,38001594,6.12458005
8,38001595,38008783,0.0518601
8,38020839,38034050,15.4788
8,38034051,38034248,10.082355
8,38034249,38070819,4.68591
8,38082736,38120647,5.12912
8,38120648,38126761,4.82956
8,38126762,38127214,5.12912
8,38127215,38133076,6.799805
8,38133077,38239790,8.47049
8,38243725,38267045,0.32326
8,38268656,38326352,8.05222
8,38368352,38386180,0.0152307
8,38585704,38710546,8.27534
8,38758753,38831428,3.13842
8,38831683,38846181,0.0081788
8,38846327,38854343,11.5656
8,38854388,38962663,56.6769
8,38964509,39142430,0.487635
8,39442008,39587583,0.0136205
8,39601254,39695808,0
8,39759794,39785963,0.576321
8,39792133,39873910,0.0096392
8,40010989,40012821,1.03761
8,40388109,40755352,0.5938
8,41119481,41167016,28.4592
8,41347915,41368499,16.886
8,41386725,41402565,12.0932
8,41434706,41482520,13.6449
8,41502697,41508855,0.0027825
8,41510739,41754280,0.517943
8,41786997,41909508,9.28608
8,42010464,42029191,6.08846
8,42032236,42065242,4.86778
8,42128820,42189973,6.97618
8,42195972,42229326,5.67583
8,42231586,42234750,0.0095831
8,42249142,42263415,39.846
8,42273993,42396297,14.1761
8,42396298,42397069,8.76901
8,42397070,42409603,3.36192
8,42552519,42592550,0
8,42607763,42651535,0
8,42691817,42698468,4.69774
8,42704780,42752074,1.89249
8,42752075,42752433,2.3877
8,42752434,42885682,2.88291
8,42889337,42940931,8.71045
8,42948658,42978577,6.96207
8,42995556,43057998,12.7306
8,48173167,48648868,16.0368
8,48649471,48651648,11.5096
8,48685669,48872743,114.022
8,48872745,48890720,101.6
8,48920960,48977268,17.4985
8,49623348,49647870,0
8,49830249,49834299,6.68264
8,49966870,49988649,0
8,50448945,50466973,0
8,50822349,51706678,0
8,52232138,52722005,0.118686
8,52730140,52811735,9.32988
8,53023399,53373519,0.0155021
8,53446597,53478067,0
8,53535016,53658403,18.5752
8,53850991,53853677,5.12061
8,54138284,54164257,1.66711
8,54628117,54756118,13.7831
8,54764368,54871863,3.38451
8,54879112,54935089,43.654
8,54958938,55014577,38.0407
8,55047770,55060461,60.6041
8,55370495,55373448,0
8,55528627,55543394,0.238919
8,56014949,56047762,0.0021548
8,56047763,56054918,0.0010774
8,56054919,56074042,0.0021548
8,56074043,56077287,0.0010774
8,56077288,56454613,0.0021548
8,56608983,56685700,6.68728
8,56685701,56685966,12.47329
8,56685967,56738007,18.2593
8,56792372,56923940,16.353
8,56979854,56987069,187.731
8,57025501,57026541,0
8,57073463,57123883,0.286403
8,57124245,57131357,6.41155
8,57212569,57233335,0.444172
8,57349233,57359293,0
8,57870492,57906403,31.3382
8,58907068,59116838,3.19226
8,59323823,59364060,11.3139
8,59402737,59412795,0.017425
8,59465483,59495419,43.6546
8,59496063,59572403,9.67879
8,59717977,60031767,2.32671
8,61099906,61193971,38.1085
8,61429416,61536186,33.2026
8,61591337,61779465,8.53433
8,61969717,62413115,0.0196995
8,62413116,62414204,22.74184975
8,62414205,62627155,45.464
8,63161150,63912211,0.0031896
8,63927638,63951730,68.903
8,63961112,63998612,0.258202
8,64081112,64125346,23.4321
8,65492814,65496181,0.790539
8,65500320,65711318,9.22054
8,66514694,66546442,35.7901
8,66556969,66629744,24.2751
8,66629745,66683496,17.28375
8,66683497,66754557,10.2924
8,66933795,67012751,0
8,67039131,67087720,0.197048
8,67088620,67090960,0.0500686
8,67341263,67342419,44.2152
8,67342420,67342966,22.509009
8,67342967,67372237,0.802818
8,67372238,67383836,0.9003335
8,67383837,67430759,0.997849
8,67474410,67526482,29.301
8,67540722,67579452,9.07571
8,67579850,67597799,2.20156
8,67624653,67774257,4.70814
8,67782984,67834283,1.61075
8,67858736,67874825,0.592331
8,67876334,67955313,0.0709766
8,67955314,67968839,14.3838383
8,67968840,67974660,28.6967
8,67974661,67996018,18.568575
8,67996019,68085746,8.44045
8,68085747,68108498,11.254675
8,68108499,68255912,14.0689
8,68334360,68658620,0.0140736
8,68864353,69149265,0.001421
8,69215703,69242956,0
8,69242957,69243726,0.0008186
8,69243727,69731257,0.0016372
8,70378859,70573150,0.236497
8,70579282,70747299,0.0026753
8,70850403,70850635,0
8,70963886,70983928,0
8,71021997,71316040,9.30952
8,71485677,71520622,89.9907
8,71520812,71547552,0.0632093
8,71547553,71575514,8.45295465
8,71575515,71581409,16.8427
8,71581600,71702606,0.484858
8,72109668,72274467,0.264223
8,72315675,72504260,0
8,72740402,72753783,1.30475
8,72753784,72756703,1.89032
8,72756704,72932151,1.30475
8,72932152,72987852,0.6758271
8,72987853,73030628,1.30475
8,73449626,73850584,0.0119588
8,73921099,73960357,11.6926
8,73976775,74036323,0.725181
8,74202506,74206846,268.837
8,74206847,74208024,139.002035
8,74208025,74237516,9.16707
8,74332604,74659943,6.20364
8,74692332,74791145,6.3185
8,74851404,74884522,13.9449
8,74884672,74895018,13.0285
8,74903587,74941322,0.522224
8,75146935,75233364,4.23741
8,75233365,75233563,3.652155
8,75233564,75401107,3.0669
8,75512010,75735548,0.0265333
8,75736772,75767264,0.117327
8,75896750,75946793,0.680553
8,76320149,76479078,0.750485
8,77593454,77779521,0.0485563
8,77892494,77913280,12.183
8,79428374,79517502,0.0121925
8,79578282,79587977,3.81011
8,79587978,79632000,2.348243
8,79632001,79717758,0.886376
8,80523049,80578410,0.0290171
8,80676245,80680098,1.06242
8,80830952,80870570,11.1648
8,80870571,80942524,19.6477
8,80942525,81143467,28.1306
8,81397854,81438500,9.94108
8,81540686,81787016,3.52214
8,81880045,82024303,3.34793
8,82192598,82197012,61.2234
8,82352561,82359758,0
8,82370576,82373814,0
8,82390654,82395498,0.0182089
8,82437216,82443613,0.013976
8,82570196,82598928,12.872
8,82605842,82608409,0.457056
8,82613569,82644668,23.2462
8,82644669,82645138,24.08705
8,82645139,82671750,24.9279
8,82711816,82755101,4.26485
8,85095022,85834079,0.0022932
8,86019382,86058311,10.7493
8,86089460,86126310,4.4963
8,86126311,86129387,16.55965
8,86129388,86132650,28.623
8,86132816,86134674,1.91805
8,86134675,86157946,0.9670694
8,86157947,86158523,1.91805
8,86158524,86162077,0.97405535
8,86162078,86196302,1.91805
8,86239837,86285664,0.0352771
8,86285665,86291243,0.40666155
8,86291244,86361269,0.778046
8,86376081,86393722,138.059
8,86568695,86575726,0
8,86747543,86749570,0
8,86756718,86758745,0
8,86999552,87060601,0.724189
8,87060602,87100850,0.3620945
8,87100851,87166457,0.724189
8,87226281,87333375,0
8,87354967,87480485,14.8903
8,87480486,87490649,13.93115
8,87490650,87497058,12.972
8,87497059,87526586,22.7167
8,87526587,87566204,32.4614
8,87566205,87573726,16.2383722
8,87573727,87755903,0.0153444
8,87878670,88627447,0.0036318
8,88882973,88886296,0.0051548
8,89044237,89340254,0.386924
